#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
JN921691_1_444	S1	OP3Div2	30.3	34.5	EU386066	82.4	99.5
JN922655_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN927584_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.9	98.7
JN923673_1_458	S1	OP3Div2	31.1	35.7	EU385777	92.3	99.6
JN922646_1_455	S1	OP3Div2	30.5	35.5	EU385777	93.0	99.6
JN922660_1_446	S1	OP3Div2	30.7	34.6	EU385720	84.8	99.6
JN927588_1_460	S1	OP3Div2	30.9	35.6	EU385777	91.6	98.7
JN923677_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN922651_1_458	S1	OP3Div2	30.9	35.6	EU385743	92.3	98.0
JN923672_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN927624_1_455	S1	OP3Div2	30.9	35.3	EU385777	92.2	98.7
JN923681_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN922657_1_451	S1	OP3Div2	30.8	35.1	EU385777	92.9	99.3
JN923676_1_414	S1	OP3Div2	30.3	32.3	EU385777	92.0	99.5
JN929534_1_452	S1	OP3Div2	30.9	35.3	EU385777	92.4	98.9
JN923685_1_445	S1	OP3Div2	30.8	34.6	EU386066	84.8	99.6
JN922663_1_444	S1	OP3Div2	30.7	34.6	EU385720	84.5	99.5
JN923680_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN929538_1_460	S1	OP3Div2	30.9	35.6	EU385777	91.7	99.6
JN923687_1_430	S1	OP3Div2	30.5	32.8	EU385720	83.9	99.5
JN923674_1_455	S1	OP3Div2	30.5	35.5	EU385777	92.7	99.6
JN923684_1_446	S1	OP3Div2	30.8	34.8	EU385777	92.3	99.1
JN929542_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	99.6
JN923720_1_448	S1	OP3Div2	30.9	34.9	EU385777	93.0	98.0
JN923678_1_454	S1	OP3Div2	30.9	35.3	EU385777	92.7	98.7
JN923690_1_445	S1	OP3Div2	30.7	34.6	EU385720	84.7	99.6
JN929549_1_455	S1	OP3Div2	30.9	35.4	EU385720	85.0	97.8
JN924940_1_456	S1	OP3Div2	30.5	35.5	EU385777	92.9	98.7
JN923682_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	99.6
JN924464_1_435	S1	OP3Div2	30.6	33.9	EU385777	92.6	98.6
JN924944_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN923686_1_444	S1	OP3Div2	30.7	34.6	EU385720	84.7	99.5
JN924943_1_455	S1	OP3Div2	30.9	35.3	EU385777	92.6	97.8
JN924948_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN923688_1_445	S1	OP3Div2	30.7	34.6	EU385720	84.7	99.6
JN924947_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN926145_1_425	S1	OP3Div2	30.4	32.4	EU385777	89.8	98.6
JN923742_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.2	98.9
JN926144_1_445	S1	OP3Div2	30.7	34.6	EU385777	91.8	98.7
JN926152_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN924941_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.5	98.7
JN926148_1_463	S1	OP3Div2	30.9	35.6	EU385777	91.2	98.5
JN926156_1_367	S1	OP3Div2	26.2	28.1	EU385777	90.3	97.5
JN924945_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.9	98.5
JN926151_1_415	S1	OP3Div2	30.4	32.4	EU385777	92.2	98.6
JN926161_1_438	S1	OP3Div2	30.6	34.2	EU386066	84.6	98.6
JN925584_1_456	S1	OP3Div2	30.9	35.4	EU386066	84.3	98.7
JN926155_1_457	S1	OP3Div2	30.9	35.6	EU385743	92.3	98.2
JN926855_1_446	S1	OP3Div2	30.8	34.8	EU385777	93.2	98.7
JN926146_1_380	S1	OP3Div2	28.0	29.3	EU385777	89.9	98.4
JN926160_1_456	S1	OP3Div2	30.9	35.6	EU386066	84.7	98.7
JN926859_1_422	S1	OP3Div2	30.5	32.9	EU386066	85.2	98.6
JN926149_1_458	S1	OP3Div2	30.9	35.6	EU385777	91.8	98.7
JN926854_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN927574_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN926153_1_443	S1	OP3Div2	30.7	34.6	EU385777	92.7	98.6
JN926858_1_447	S1	OP3Div2	30.8	34.7	EU385777	92.3	98.7
JN927578_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN926157_1_438	S1	OP3Div2	30.6	34.1	EU385777	91.9	98.6
JN927571_1_374	S1	OP3Div2	26.7	28.9	EU385777	91.6	98.4
JN927582_1_456	S1	OP3Div2	30.9	35.5	EU385777	92.7	98.7
JN926744_1_458	S1	OP3Div2	30.8	35.4	EU385743	92.0	97.2
JN927573_1_473	S1	OP3Div2	32.4	36.7	EU385777	91.4	96.0
JN927586_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.0	98.7
JN926856_1_453	S1	OP3Div2	30.9	35.3	EU385777	93.2	97.8
JN927577_1_459	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN927590_1_425	S1	OP3Div2	30.1	32.4	EU385777	90.5	98.6
JN927329_1_458	S1	OP3Div2	30.9	35.6	EU385743	90.6	97.2
JN927581_1_449	S1	OP3Div2	30.8	34.8	EU385777	92.3	98.7
JN927647_1_460	S1	OP3Div2	30.9	35.6	EU385777	92.4	96.5
JN927575_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN927585_1_446	S1	OP3Div2	30.6	33.9	EU385777	90.2	98.7
JN929532_1_457	S1	OP3Div2	30.5	35.5	EU385777	92.3	99.6
JN927579_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN927589_1_454	S1	OP3Div2	30.6	34.5	EU385777	90.2	98.7
JN929536_1_455	S1	OP3Div2	30.9	35.3	EU385777	92.3	99.6
JN927583_1_441	S1	OP3Div2	30.6	34.4	EU385777	92.9	98.6
JN927646_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.2	98.3
JN929540_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN927587_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.2	98.7
JN929531_1_363	S1	OP3Div2	26.5	28.1	EU385777	90.7	99.4
JN929544_1_458	S1	OP3Div2	30.9	35.5	EU385777	91.7	99.6
JN927623_1_454	S1	OP3Div2	30.9	35.3	EU385720	84.7	98.7
JN929535_1_447	S1	OP3Div2	30.8	34.7	EU385777	92.2	99.6
JN931588_1_457	S1	OP3Div2	30.9	35.6	EU385777	91.7	99.6
JN929533_1_455	S1	OP3Div2	30.5	35.5	EU385777	92.3	99.6
JN929539_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN929537_1_421	S1	OP3Div2	30.4	32.5	EU385777	91.4	99.5
JN929543_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN929541_1_446	S1	OP3Div2	30.8	34.8	EU385777	92.8	99.6
JN929545_1_458	S1	OP3Div2	30.9	35.5	EU385777	91.9	99.6
JN931589_1_455	S1	OP3Div2	30.5	35.5	EU385777	92.1	99.6
JN931594_1_328	S1	OP3Div2	24.8	25.5	EU385777	90.2	99.4
JN931596_1_457	S1	OP3Div2	30.9	35.5	EU385777	92.1	99.6
JN930615_1_456	S1	OP3Div2	30.9	35.6	EU385777	91.6	99.6
JN931591_1_445	S1	OP3Div2	30.0	34.7	EU385777	92.6	99.6
JN931598_1_378	S1	OP3Div2	28.0	29.4	EU385777	91.5	99.5
JN931602_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN931606_1_424	S1	OP3Div2	30.5	33.1	EU385777	92.2	99.5
JN931610_1_431	S1	OP3Div2	30.5	33.5	EU385777	91.9	99.5
JN931617_1_389	S1	OP3Div2	29.0	30.3	EU385777	91.5	99.5
JN932815_1_433	S1	OP3Div2	30.5	33.6	EU385777	92.1	99.5
JN932819_1_456	S1	OP3Div2	30.9	35.5	EU385777	92.5	99.6
JN932823_1_406	S1	OP3Div2	30.3	31.5	EU385777	91.9	99.5
JN932827_1_456	S1	OP3Div2	30.9	35.6	EU385777	93.0	99.6
JN932831_1_446	S1	OP3Div2	30.8	34.8	EU385777	92.8	99.6
JN932844_1_370	S1	OP3Div2	26.8	28.4	EU385777	89.9	98.9
JN934118_1_448	S1	OP3Div2	30.8	34.9	EU385777	92.3	98.9
JN934122_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.3	99.6
JN934126_1_449	S1	OP3Div2	30.8	34.8	EU385777	92.0	99.6
JN934130_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN934134_1_331	S1	OP3Div2	25.1	25.7	EU385777	90.3	99.4
JN977392_1_1559	S1	OP3Div2	96.2	94.9	EU386066	86.0	94.7
JQ041427_1_909	S1	OP3Div5	60.8	58.4	AY661975	77.7	65.0
JQ041456_1_890	S1	OP3Div2	49.6	52.8	FJ437903	97.9	98.0
JQ041468_1_927	S1	OP3Div5	63.7	64.7	DQ676354	96.2	96.4
JQ056884_1_457	S1	OP3Div5	31.3	27.5	AM162486	96.3	98.5
JN931590_1_456	S1	OP3Div2	30.5	35.5	EU385777	92.3	99.6
JQ085818_30842_32401	S1	OP3Div1	97.0	94.9	AB294345	85.1	93.5
JN931597_1_446	S1	OP3Div2	30.8	34.8	EU385777	92.4	99.6
JQ096203_1_501	S1	OP3Div1	40.1	32.7	CR933082	96.6	86.6
JN931601_1_458	S1	OP3Div2	30.9	35.6	EU385777	91.9	99.6
JQ104959_1_485	S1	OP3Div2	38.9	31.4	EU385720	89.3	89.3
JN931605_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JQ137217_1_515	S1	OP3Div3	38.1	32.2	FJ437841	85.5	99.6
JN931609_1_459	S1	OP3Div2	30.8	35.1	EU385777	90.6	99.3
JQ149175_1_509	S1	OP3Div3	38.1	32.2	FJ437841	86.0	99.8
JN931616_1_445	S1	OP3Div2	30.8	34.6	EU385720	84.5	99.6
JQ195760_1_1425	S1	OP3Div5	96.5	95.2	EU491175	87.8	100.0
JN931624_1_440	S1	OP3Div2	30.6	34.3	EU385777	92.0	99.5
JQ217705_1_874	S1	OP3Div3	56.5	61.4	FJ437841	98.5	100.0
JN932254_1_444	S1	OP3Div2	30.7	34.6	EU385777	92.3	99.5
JQ278816_1_1534	S1	OP3Div2	97.5	95.6	EU937894	91.2	99.9
JN932818_1_416	S1	OP3Div2	30.0	32.2	EU385777	92.0	99.5
JQ278958_1_1108	S1	OP3Div2	82.1	85.0	EU134909	92.3	100.0
JN932822_1_454	S1	OP3Div2	30.9	35.4	EU385777	92.9	98.5
JQ311892_1_1467	S1	OP3Div5	96.1	95.2	AY661975	96.8	100.0
JN932826_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.5	99.6
JQ358072_1_851	S1	OP3Div2	63.9	62.4	EU937932	92.6	99.6
JN932830_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JQ367201_1_813	S1	OP3Div1	57.9	55.4	EU134907	90.8	89.5
JN932837_1_454	S1	OP3Div2	30.8	35.4	EU386066	85.1	98.2
JQ370407_1_797	S1	OP3Div2	57.6	55.2	EU522667	88.1	92.7
JN934117_1_414	S1	OP3Div2	30.3	32.2	EU385777	92.0	99.5
JQ371337_1_791	S1	OP3Div2	56.4	54.5	EU881347	88.7	99.9
JN934121_1_445	S1	OP3Div2	30.7	34.6	EU385777	92.4	99.6
JQ488973_1_330	S1	OP3Div5	21.7	25.6	DQ676311	92.7	100.0
JN934125_1_438	S1	OP3Div2	30.5	33.6	EU385777	91.1	99.5
JQ499634_1_332	S1	OP3Div3	21.7	25.7	AB248652	91.8	99.4
JN934129_1_446	S1	OP3Div2	30.8	34.8	EU385777	92.8	99.6
JQ503160_1_330	S1	OP3Div5	21.7	25.6	AY661975	97.9	100.0
JN934133_1_442	S1	OP3Div2	30.6	34.4	EU385777	92.3	99.5
JQ504067_1_329	S1	OP3Div3	21.7	25.7	AF407207	91.2	100.0
JN934137_1_445	S1	OP3Div2	30.8	34.6	EU385720	84.5	99.6
JQ580255_1_1539	S1	OP3Div5	95.9	95.1	EU491137	90.1	99.7
JN934139_1_445	S1	OP3Div2	30.8	34.7	EU385720	84.7	99.6
JQ668597_1_1579	S1	OP3Div5	96.1	95.2	AM991240	87.4	93.4
JQ041420_1_851	S1	OP3Div2	62.2	58.7	AY792313	88.6	100.0
JQ688333_1_484	S1	OP3Div2	35.5	37.7	DQ676386	92.4	96.9
JQ041448_1_817	S1	OP3Div2	58.7	56.3	AY792313	89.1	99.4
JQ688378_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.2	96.3
JQ041464_1_890	S1	OP3Div3	61.7	58.6	AB232806	88.2	97.1
JQ688382_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.5	96.3
JQ055937_1_457	S1	OP3Div5	31.6	27.6	AM162486	96.5	98.5
JQ688386_1_484	S1	OP3Div2	35.3	37.7	EU385777	89.6	96.7
JQ086826_1_1488	S1	OP3Div3	96.5	94.6	AF407207	85.1	81.7
JQ688390_1_484	S1	OP3Div2	35.5	37.7	DQ676386	92.1	96.9
JQ096294_1_509	S1	OP3Div5	39.2	32.7	FJ205385	84.5	85.7
JQ688393_1_483	S1	OP3Div2	35.3	37.5	EU385777	90.8	96.3
JQ131986_1_484	S1	OP3Div3	39.2	32.6	DQ088765	90.4	40.7
JQ732820_1_1167	S1	OP3Div2	91.7	90.1	EU134909	89.2	100.0
JQ139224_1_509	S1	OP3Div3	38.1	32.2	FJ437841	85.7	99.0
JQ177488_1_562	S1	OP3Div3	37.5	33.3	DQ404728	89.0	99.6
JQ217669_1_874	S1	OP3Div3	56.5	61.4	FJ437841	98.4	100.0
JQ236159_1_451	S1	OP3Div5	31.5	35.2	EU491104	92.7	100.0
JQ288547_1_502	S1	OP3Div2	35.5	32.1	AY792313	85.0	88.0
JQ347506_1_1150	S1	OP3Div1	80.7	85.5	AJ390463	90.7	99.7
JQ366188_1_832	S1	OP3Div1	57.9	55.4	AB294931	92.7	100.0
JQ370196_1_798	S1	OP3Div4	57.6	55.1	AY344402	84.6	91.1
JQ370724_1_796	S1	OP3Div2	57.2	55.1	EU937932	90.3	97.5
JQ482093_1_330	S1	OP3Div5	21.7	25.6	AM162486	97.0	100.0
JQ499551_1_329	S1	OP3Div2	22.0	25.7	DQ676386	92.7	100.0
JQ502383_1_328	S1	OP3Div3	21.6	25.5	AB248652	90.9	99.7
JQ503717_1_329	S1	OP3Div3	21.7	25.7	AF407207	85.8	100.0
JQ580009_1_1545	S1	OP3Div4	96.5	94.9	AY344402	93.1	99.7
JQ640560_1_903	S1	OP3Div5	63.4	62.8	EU335171	91.1	100.0
JQ665952_1_751	S1	OP3Div5	56.1	51.9	EU236383	87.9	90.8
JQ675459_1_1187	S1	OP3Div2	92.5	91.9	EU937894	84.5	89.8
JQ688377_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.4	96.3
JQ688381_1_483	S1	OP3Div2	35.3	37.6	EU385777	90.8	96.3
JQ688385_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.0	96.3
JQ688389_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.2	96.3
JQ688391_1_483	S1	OP3Div2	35.3	37.6	EU385777	90.8	96.3
JQ732819_1_1170	S1	OP3Div2	91.5	90.2	EU937894	96.3	100.0
JN931600_1_418	S1	OP3Div2	30.4	32.4	EU385777	91.4	99.5
JN931604_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.1	99.6
JN931608_1_457	S1	OP3Div2	30.9	35.5	EU385777	91.5	99.6
JN931615_1_443	S1	OP3Div2	30.7	34.4	EU385720	84.7	99.5
JN931623_1_458	S1	OP3Div2	30.9	35.5	EU385777	91.3	99.6
JN932253_1_446	S1	OP3Div2	30.8	34.7	EU385777	92.4	99.6
JN932817_1_456	S1	OP3Div2	30.5	35.5	EU385777	92.5	99.6
JN932821_1_457	S1	OP3Div2	30.9	35.5	EU385777	92.1	99.6
JN932825_1_456	S1	OP3Div2	30.9	35.5	EU385777	92.3	99.6
JN932829_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	99.6
JN932836_1_443	S1	OP3Div2	30.6	34.5	EU385720	84.9	99.5
JN932846_1_422	S1	OP3Div2	30.5	32.9	EU385777	92.2	99.5
JN934120_1_455	S1	OP3Div2	30.5	35.5	EU385777	92.5	99.6
JN931592_1_458	S1	OP3Div2	30.9	35.5	EU385777	91.7	99.6
JN934124_1_458	S1	OP3Div2	30.9	35.5	EU385777	91.5	99.6
JN931595_1_328	S1	OP3Div2	24.8	25.5	EU385777	90.2	99.4
JN934128_1_451	S1	OP3Div2	30.8	35.1	EU385777	92.7	99.3
JN931599_1_303	S1	OP3Div2	22.3	23.1	EU385777	89.2	97.0
JN934132_1_451	S1	OP3Div2	30.9	35.1	EU385777	92.4	99.1
JN931603_1_392	S1	OP3Div2	29.1	30.6	EU385777	92.1	99.5
JN934136_1_452	S1	OP3Div2	30.8	35.1	EU386066	84.9	98.7
JN931607_1_459	S1	OP3Div2	30.9	35.6	EU385777	91.9	99.6
JN934138_1_449	S1	OP3Div2	30.9	34.9	EU386066	84.9	99.3
JN931611_1_387	S1	OP3Div2	29.0	30.2	EU385777	91.7	99.5
JQ031865_1_584	S1	OP3Div3	37.5	45.5	AB232821	92.8	99.3
JN931618_1_457	S1	OP3Div2	30.9	35.5	EU386066	83.8	99.6
JQ041438_1_755	S1	OP3Div3	40.0	43.4	FJ437841	95.6	91.1
JN932816_1_348	S1	OP3Div2	25.4	26.9	EU385777	90.8	99.4
JQ041462_1_867	S1	OP3Div1	62.2	58.8	FJ437883	96.3	99.2
JN932820_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.5	99.6
JQ050309_1_442	S1	OP3Div2	30.7	26.8	EU881347	93.6	98.6
JN932824_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JQ057457_1_442	S1	OP3Div2	30.7	26.8	EU881347	91.8	98.9
JN932828_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	99.6
JQ130700_1_490	S1	OP3Div2	38.6	31.7	EU385720	86.9	99.2
JN932832_1_443	S1	OP3Div2	30.6	34.3	EU385777	92.1	99.5
JQ139218_1_513	S1	OP3Div5	36.0	31.7	AJ224540	80.0	89.7
JN932845_1_449	S1	OP3Div2	30.8	35.0	EU385777	92.4	99.3
JQ170279_1_481	S1	OP3Div1	37.3	31.0	CR933082	97.3	76.5
JN934119_1_457	S1	OP3Div2	30.7	35.5	EU385777	92.1	99.6
JQ200087_1_1384	S1	OP3Div5	96.7	95.4	EU491137	90.6	96.2
JN934123_1_425	S1	OP3Div2	30.5	33.0	EU385777	91.8	99.5
JQ217772_1_858	S1	OP3Div2	56.1	60.5	EU385720	86.8	100.0
JN934127_1_448	S1	OP3Div2	30.8	34.7	EU385777	91.9	99.6
JQ279050_1_830	S1	OP3Div2	52.4	56.6	EU134905	90.7	92.8
JN934131_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JQ347477_1_1511	S1	OP3Div2	96.4	94.5	AY373410	92.4	99.6
JN934135_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.1	99.6
JQ366187_1_832	S1	OP3Div3	55.4	54.6	AF407207	88.1	86.1
JQ013336_1_1426	S1	OP3Div1	97.0	94.9	AB294345	84.8	99.9
JQ369920_1_800	S1	OP3Div5	56.9	55.1	AM162486	96.6	99.9
JQ041432_1_852	S1	OP3Div2	45.5	49.9	AY792313	94.2	99.3
JQ370723_1_796	S1	OP3Div2	57.2	55.1	EU881347	91.4	100.0
JQ041457_1_859	S1	OP3Div3	46.1	51.0	AF407201	96.8	91.0
JQ372088_1_794	S1	OP3Div2	56.5	54.8	EU881347	88.9	100.0
JQ049379_1_448	S1	OP3Div2	30.7	26.8	EU881347	93.8	97.3
JQ373532_1_792	S1	OP3Div2	56.5	54.8	EU881347	90.6	100.0
JQ057436_1_457	S1	OP3Div5	31.7	27.7	AY661975	96.9	98.7
JQ499400_1_329	S1	OP3Div3	21.7	25.7	AB248652	92.4	99.4
JQ105061_1_514	S1	OP3Div3	37.8	32.1	AJ390471	86.8	82.1
JQ500352_1_333	S1	OP3Div2	22.0	25.8	EU385777	89.0	76.0
JQ137309_1_500	S1	OP3Div3	40.2	32.8	DQ088765	90.8	43.4
JQ503687_1_329	S1	OP3Div3	21.7	25.7	AF407207	91.2	100.0
JQ149442_1_514	S1	OP3Div3	38.0	32.1	AF407201	88.2	83.1
JQ504446_1_331	S1	OP3Div3	22.1	25.7	AJ390471	88.7	74.0
JQ199134_1_1379	S1	OP3Div2	96.0	94.7	EU386066	85.3	100.0
JQ611105_1_1430	S1	OP3Div5	96.1	95.3	EU491137	90.7	97.3
JQ217767_1_858	S1	OP3Div2	56.1	60.5	EU385720	86.8	100.0
JQ654943_1_791	S1	OP3Div1	63.0	60.1	EU491266	90.3	100.0
JQ278884_1_1533	S1	OP3Div2	97.5	95.6	EU937894	90.7	99.9
JQ675449_1_1204	S1	OP3Div2	93.9	92.7	FJ205236	88.8	100.0
JQ278976_1_1484	S1	OP3Div1	97.0	94.8	AJ390463	92.7	92.3
JQ688375_1_484	S1	OP3Div2	35.4	37.6	DQ676386	87.0	96.9
JQ347471_1_1507	S1	OP3Div5	96.1	95.2	FJ205385	89.8	92.7
JQ688380_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.6	96.3
JQ366173_1_841	S1	OP3Div5	56.9	55.2	AF507707	88.8	86.4
JQ688384_1_468	S1	OP3Div2	34.4	36.4	EU385777	91.0	96.8
JQ367422_1_812	S1	OP3Div1	57.9	55.2	FJ205349	87.0	99.6
JQ688388_1_483	S1	OP3Div2	35.3	37.6	EU385777	89.7	96.3
JQ370589_1_797	S1	OP3Div5	56.9	55.1	AY661975	94.7	100.0
JQ696346_1_739	S1	OP3Div3	39.8	42.2	AY667264	91.9	94.9
JQ371886_1_790	S1	OP3Div2	56.4	54.5	EU881347	88.4	99.7
JQ732822_1_1150	S1	OP3Div1	90.5	89.2	EF032777	92.2	100.0
JQ373501_1_791	S1	OP3Div2	56.5	54.7	EU881347	90.5	99.9
JQ791616_1_700	S1	OP3Div5	56.1	51.8	AM162486	87.6	100.0
JQ499164_1_327	S1	OP3Div2	21.6	25.5	EU385777	88.6	77.4
JQ793346_1_679	S1	OP3Div2	43.6	53.0	EU522667	94.0	99.9
JQ500232_1_327	S1	OP3Div2	21.6	25.5	EU385777	88.6	77.4
JQ503385_1_329	S1	OP3Div3	21.7	25.7	AB248652	87.5	99.4
JQ504109_1_330	S1	OP3Div3	21.7	25.7	AB248652	91.3	99.4
JQ580263_1_1550	S1	OP3Div5	96.7	95.3	EU245967	89.6	99.7
JQ675406_1_1189	S1	OP3Div2	92.8	92.0	EU937894	84.5	89.8
JQ688343_1_482	S1	OP3Div2	35.6	37.4	EU937932	90.9	94.8
JQ688379_1_483	S1	OP3Div2	35.3	37.6	EU385777	90.1	96.3
JQ688383_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.6	96.3
JQ688387_1_483	S1	OP3Div2	35.3	37.6	EU385777	91.2	96.3
JQ691924_1_595	S1	OP3Div2	36.8	46.2	EU386085	93.3	97.6
JQ732821_1_1153	S1	OP3Div2	90.6	89.3	EU048672	83.2	90.2
JQ791615_1_700	S1	OP3Div5	56.1	51.8	AY661975	91.6	100.0
JQ791879_1_700	S1	OP3Div5	56.1	51.6	AM162486	87.8	100.0
JQ732848_1_1162	S1	OP3Div1	91.6	89.9	EU134911	94.9	90.6
JQ791617_1_700	S1	OP3Div1	56.5	51.1	EF032777	89.6	100.0
JQ807886_1_885	S1	OP3Div5	63.8	65.8	DQ676311	92.1	99.8
JQ816227_1_1432	S1	OP3Div1	96.4	94.5	EU385922	97.1	99.0
JQ816462_1_1486	S1	OP3Div1	97.2	94.7	EU385719	98.3	100.0
JQ816592_1_1037	S1	OP3Div2	59.5	66.3	EU386085	98.6	98.7
JQ817076_1_1468	S1	OP3Div2	96.5	94.9	EU385790	99.4	100.0
JQ817136_1_1508	S1	OP3Div2	96.8	94.9	EU386085	84.8	95.4
JQ817159_1_1486	S1	OP3Div1	97.2	94.7	EU385719	98.7	100.0
JQ817452_1_1250	S1	OP3Div2	76.5	83.3	EU386007	87.6	99.6
JQ817677_1_1492	S1	OP3Div3	92.5	93.3	FJ437841	86.1	97.1
JQ818052_1_1477	S1	OP3Div3	92.5	93.3	AF407207	86.8	94.2
JQ941779_1_1417	S1	OP3Div5	96.1	95.2	AF507707	90.4	98.2
JQ989590_1_1507	S1	OP3Div2	96.6	94.9	EU386066	94.2	98.1
JX000983_1_1503	S1	OP3Div2	96.9	94.7	EU522667	86.2	78.9
JX001118_1_1510	S1	OP3Div5	96.7	95.3	AM991240	84.3	90.4
JX105611_1_1523	S1	OP3Div1	96.8	94.9	AJ390463	92.3	90.1
JX139615_1_913	S1	OP3Div5	64.2	66.5	DQ676354	93.8	98.7
JX177653_1_862	S1	OP3Div5	63.8	62.6	DQ676354	93.4	100.0
JX177661_1_867	S1	OP3Div5	63.8	65.8	DQ676354	97.9	100.0
JX227127_1_1527	S1	OP3Div1	96.7	94.9	AJ390463	92.5	89.9
JX227646_1_1538	S1	OP3Div2	97.4	95.4	EU134909	88.0	91.5
JX282236_1_846	S1	OP3Div1	60.5	57.1	FJ437883	84.3	98.0
JX446059_1_591	S1	OP3Div4	37.3	45.7	EF687299	98.1	99.8
JX446112_1_559	S1	OP3Div4	35.4	43.2	EF687299	99.3	100.0
JX491581_1_592	S1	OP3Div1	40.5	46.1	DQ070819	88.2	99.2
JX491605_1_591	S1	OP3Div3	40.5	46.1	AB248652	85.9	99.3
JX686458_1_446	S1	OP3Div2	37.2	28.7	AJ567574	87.9	98.2
JX690104_1_415	S1	OP3Div5	30.7	26.3	FJ205385	88.6	52.3
JX697524_1_429	S1	OP3Div5	33.1	27.6	AJ224540	91.7	47.1
JX705101_1_362	S1	OP3Div1	27.5	21.8	EF032777	89.8	99.4
JX722145_1_342	S1	OP3Div1	26.6	20.3	EF032777	92.1	100.0
JX747700_1_352	S1	OP3Div5	27.2	21.4	FJ205385	88.7	44.6
JX749048_1_403	S1	OP3Div5	30.0	25.4	FJ205385	88.8	50.4
JX750227_1_402	S1	OP3Div5	30.1	25.3	FJ205385	88.8	50.5
JX751265_1_388	S1	OP3Div2	28.3	24.1	EU881347	90.3	99.7
JX753936_1_404	S1	OP3Div1	29.3	25.2	AB294345	89.9	100.0
JX755479_1_399	S1	OP3Div1	29.7	24.7	FJ437883	91.9	100.0
JX755720_1_404	S1	OP3Div1	30.0	25.1	AM902635	92.3	95.5
JX756116_1_418	S1	OP3Div1	31.4	26.2	FJ437883	91.7	98.8
JX756454_1_490	S1	OP3Div5	38.7	32.7	AM991275	92.0	100.0
JX756804_1_380	S1	OP3Div1	28.6	23.2	FJ437883	90.8	98.9
JX757256_1_421	S1	OP3Div5	32.7	27.4	EU491104	91.3	49.2
JX758236_1_407	S1	OP3Div1	30.0	25.4	AM902635	91.9	95.6
JX758518_1_320	S1	OP3Div1	25.9	18.6	FJ437883	90.5	100.0
JX759263_1_380	S1	OP3Div2	29.1	23.9	FJ437903	90.3	43.2
JX760280_1_406	S1	OP3Div1	29.6	25.4	FJ437883	94.1	99.8
JX778812_1_399	S1	OP3Div5	29.7	25.7	AM162486	93.5	100.0
JX782562_1_396	S1	OP3Div2	30.1	25.3	EU937894	89.6	99.7
