#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
JX816834_1_395	S1	NewZetaOtu2	29.4	25.3	[["USR", 112]]
JX706257_1_389	S1	NewZetaOtu2	29.3	24.6	[["USR", 112]]
JX755504_1_392	S1	NewZetaOtu2	29.6	25.1	[["USR", 112]]
HE603165_1_1418	S1	NewZetaOtu2	95.9	94.2	[["USR", 112]]
EF188532_1_524	S1	NewZetaOtu2	39.9	33.9	[["USR", 112]]
FM176474_1_489	S1	NewZetaOtu2	39.2	31.1	[["USR", 112]]
JX760074_1_389	S1	NewZetaOtu2	29.5	24.9	[["USR", 112]]
HQ120042_1_689	S1	NewZetaOtu2	51.4	46.2	[["USR", 112]]
AF392792_1_519	S1	NewZetaOtu2	38.6	33.5	[["USR", 112]]
AB580609_1_490	S1	NewZetaOtu2	38.8	32.4	[["USR", 112]]
AB580434_1_484	S1	NewZetaOtu2	38.5	32.3	[["USR", 112]]
EF222002_1_549	S1	NewZetaOtu2	44.9	40.2	[["USR", 112]]
JX757771_1_390	S1	NewZetaOtu2	29.5	25.0	[["USR", 112]]
JX702512_1_304	S1	NewZetaOtu2	25.8	18.2	[["USR", 112]]
FM176346_1_490	S1	NewZetaOtu2	39.3	31.2	[["USR", 112]]
FM176882_1_490	S1	NewZetaOtu2	39.3	31.2	[["USR", 112]]
JX757256_1_421	S1	NewZetaOtu2	32.7	27.4	[["USR", 112]]
GQ994788_1_650	S1	NewZetaOtu2	51.3	45.8	[["USR", 112]]
GQ994784_1_644	S1	NewZetaOtu2	51.3	45.7	[["USR", 112]]
GQ391931_1_400	S1	NewZetaOtu2	30.9	26.4	[["USR", 112]]
GQ391727_1_400	S1	NewZetaOtu2	30.9	26.4	[["USR", 112]]
GQ391812_1_392	S1	NewZetaOtu2	30.9	26.4	[["USR", 112]]
GQ390904_1_388	S1	NewZetaOtu2	30.5	26.1	[["USR", 112]]
KU035160_1_456	S1	NewZetaOtu2	34.5	30.1	[["USR", 112]]
KC453942_1_413	S1	NewZetaOtu2	29.6	25.3	[["USR", 112]]
FN808070_1_428	S1	NewZetaOtu2	34.4	28.1	[["USR", 112]]
KP156475_1_490	S1	NewZetaOtu2	39.5	32.8	[["USR", 112]]
KP153576_1_489	S1	NewZetaOtu2	39.5	32.7	[["USR", 112]]
KC925100_1_801	S1	NewZetaOtu2	63.1	59.8	[["USR", 112]]
JX750637_1_391	S1	NewZetaOtu2	29.5	24.9	[["USR", 112]]
HQ120035_1_1521	S1	NewZetaOtu2	96.0	94.4	[["USR", 112]]
JF812473_1_757	S1	NewZetaOtu2	59.3	56.6	[["USR", 112]]
KM266360_1_476	S1	NewZetaOtu2	34.8	37.1	[["USR", 112]]
KF856857_1_476	S1	NewZetaOtu2	34.8	37.1	[["USR", 112]]
JX702760_1_391	S1	NewZetaOtu2	29.5	25.0	[["USR", 112]]
KP156802_1_495	S1	OP3Div1	39.5	32.4	[["USR", 110], ["OP3Div1", 1]]
KC575076_1_525	S1	OP3Div1	34.5	41.0	[["USR", 110], ["OP3Div1", 1]]
FM177079_1_502	S1	OP3Div1	39.5	31.4	[["USR", 110], ["OP3Div1", 1]]
KP154859_1_502	S1	OP3Div1	40.1	32.9	[["USR", 110], ["OP3Div1", 1]]
JQ968742_1_807	S1	OP3Div1	57.6	55.1	[["USR", 110], ["OP3Div1", 1]]
JX995554_1_459	S1	OP3Div1	34.3	27.8	[["USR", 110], ["OP3Div1", 1]]
GQ390890_1_401	S1	OP3Div1	30.9	26.4	[["USR", 110], ["OP3Div1", 1]]
FR754448_1_453	S1	OP3Div1	32.9	27.2	[["USR", 110], ["OP3Div1", 1]]
HM187190_1_1489	S1	OP3Div1	96.7	94.6	[["USR", 110], ["OP3Div1", 1]]
GQ390896_1_386	S1	OP3Div1	29.5	25.0	[["USR", 110], ["OP3Div1", 1]]
KP304661_1_662	S1	OP3Div1	45.3	51.5	[["USR", 110], ["OP3Div1", 1]]
GQ390827_1_404	S1	OP3Div1	30.9	26.4	[["USR", 110], ["OP3Div1", 1]]
GQ390880_1_392	S1	OP3Div1	29.9	25.5	[["USR", 110], ["OP3Div1", 1]]
LN804700_1_338	S1	OP3Div1	26.4	19.9	[["USR", 110], ["OP3Div1", 1]]
LN806321_1_337	S1	OP3Div1	26.0	19.7	[["USR", 110], ["OP3Div1", 1]]
LN797880_1_337	S1	OP3Div1	26.1	19.9	[["USR", 110], ["OP3Div1", 1]]
GQ994805_1_635	S1	OP3Div1	44.8	49.5	[["USR", 110], ["OP3Div1", 1]]
LN799212_1_338	S1	OP3Div1	26.1	19.8	[["USR", 110], ["OP3Div1", 1]]
GU640733_1_329	S1	OP3Div1	26.0	20.1	[["USR", 110], ["OP3Div1", 1]]
LN796934_1_336	S1	OP3Div1	26.1	19.8	[["USR", 110], ["OP3Div1", 1]]
HQ501994_1_476	S1	OP3Div1	32.8	29.6	[["USR", 110], ["OP3Div1", 1]]
LN798447_1_336	S1	OP3Div1	26.5	19.8	[["USR", 110], ["OP3Div1", 1]]
JQ096203_1_501	S1	OP3Div1	40.1	32.7	[["USR", 110], ["OP3Div1", 1]]
AB997934_1_606	S1	OP3Div1	41.1	47.0	[["USR", 110], ["OP3Div1", 1]]
AB997952_1_606	S1	OP3Div1	41.1	47.0	[["USR", 110], ["OP3Div1", 1]]
JX684888_1_400	S1	OP3Div1	28.6	24.3	[["USR", 110], ["OP3Div1", 1]]
JX758714_1_405	S1	OP3Div1	29.9	25.4	[["USR", 110], ["OP3Div1", 1]]
KP304275_1_658	S1	OP3Div1	44.4	51.3	[["USR", 110], ["OP3Div1", 1]]
JX803502_1_347	S1	OP3Div1	26.6	20.4	[["USR", 110], ["OP3Div1", 1]]
JX804636_1_398	S1	OP3Div1	29.4	24.7	[["USR", 110], ["OP3Div1", 1]]
JX802914_1_387	S1	OP3Div1	28.6	23.8	[["USR", 110], ["OP3Div1", 1]]
JX801570_1_403	S1	OP3Div1	29.6	25.1	[["USR", 110], ["OP3Div1", 1]]
JX822117_1_405	S1	OP3Div1	28.4	25.3	[["USR", 110], ["OP3Div1", 1]]
JX756392_1_328	S1	OP3Div1	24.8	19.3	[["USR", 110], ["OP3Div1", 1]]
JX749734_1_397	S1	OP3Div1	28.1	24.6	[["USR", 110], ["OP3Div1", 1]]
JQ347506_1_1150	S1	OP3Div1	80.7	85.5	[["USR", 110], ["OP3Div1", 1]]
JX744277_1_477	S1	OP3Div1	39.4	30.7	[["USR", 110], ["OP3Div1", 1]]
JX760280_1_406	S1	OP3Div1	29.6	25.4	[["USR", 110], ["OP3Div1", 1]]
LN803594_1_337	S1	OP3Div1	26.1	19.8	[["USR", 110], ["OP3Div1", 1]]
LN998858_1_989	S1	OP3Div1	74.5	73.3	[["USR", 110], ["OP3Div1", 1]]
JX757772_1_408	S1	OP3Div1	29.8	25.1	[["USR", 110], ["OP3Div1", 1]]
FR754485_1_517	S1	OP3Div1	39.2	32.0	[["USR", 110], ["OP3Div1", 1]]
LN802362_1_336	S1	OP3Div1	26.5	19.8	[["USR", 110], ["OP3Div1", 1]]
LN800453_1_337	S1	OP3Div1	26.6	20.0	[["USR", 110], ["OP3Div1", 1]]
HQ120188_1_488	S1	OP3Div1	38.5	37.8	[["USR", 110], ["OP3Div1", 1]]
GQ390835_1_404	S1	OP3Div1	30.9	26.4	[["USR", 110], ["OP3Div1", 1]]
GQ350871_1_1400	S1	OP3Div1	97.1	94.9	[["USR", 110], ["OP3Div1", 1]]
JX790211_1_496	S1	OP3Div1	40.0	32.1	[["USR", 110], ["OP3Div1", 1]]
HQ507922_1_477	S1	OP3Div1	39.2	32.6	[["USR", 110], ["OP3Div1", 1]]
JX995779_1_460	S1	OP3Div1	37.9	29.7	[["USR", 110], ["OP3Div1", 1]]
KC323529_1_404	S1	OP3Div1	29.9	25.0	[["USR", 110], ["OP3Div1", 1]]
KC324933_1_404	S1	OP3Div1	29.9	25.0	[["USR", 110], ["OP3Div1", 1]]
HQ505473_1_476	S1	OP3Div1	39.0	30.6	[["USR", 110], ["OP3Div1", 1]]
JN245770_1_1531	S1	OP3Div1	97.1	95.2	[["USR", 110], ["OP3Div1", 1]]
EU641685_1_993	S1	OP3Div1	75.1	72.9	[["USR", 110], ["OP3Div1", 1]]
HQ472878_1_432	S1	OP3Div1	32.2	27.2	[["USR", 110], ["OP3Div1", 1]]
HQ471119_1_409	S1	OP3Div1	30.1	25.4	[["USR", 110], ["OP3Div1", 1]]
HQ518851_1_503	S1	OP3Div1	36.1	32.6	[["USR", 110], ["OP3Div1", 1]]
HQ466197_1_416	S1	OP3Div1	30.2	25.7	[["USR", 110], ["OP3Div1", 1]]
JX757197_1_399	S1	OP3Div1	29.8	24.9	[["USR", 110], ["OP3Div1", 1]]
JX756116_1_418	S1	OP3Div1	31.4	26.2	[["USR", 110], ["OP3Div1", 1]]
JX755479_1_399	S1	OP3Div1	29.7	24.7	[["USR", 110], ["OP3Div1", 1]]
JX756804_1_380	S1	OP3Div1	28.6	23.2	[["USR", 110], ["OP3Div1", 1]]
JX757182_1_381	S1	OP3Div1	28.1	23.2	[["USR", 110], ["OP3Div1", 1]]
JX758518_1_320	S1	OP3Div1	25.9	18.6	[["USR", 110], ["OP3Div1", 1]]
KP156405_1_509	S1	OP3Div1	40.2	33.3	[["USR", 110], ["OP3Div1", 1]]
JX781182_1_345	S1	OP3Div1	26.1	20.4	[["USR", 110], ["OP3Div1", 1]]
JX775948_1_358	S1	OP3Div1	26.9	21.5	[["USR", 110], ["OP3Div1", 1]]
JX756581_1_407	S1	OP3Div1	29.8	25.3	[["USR", 110], ["OP3Div1", 1]]
JX788052_1_460	S1	OP3Div1	38.5	29.5	[["USR", 110], ["OP3Div1", 1]]
GU502141_1_490	S1	OP3Div1	40.0	32.8	[["USR", 110], ["OP3Div1", 1]]
EU644204_1_978	S1	OP3Div1	66.8	75.7	[["USR", 110], ["OP3Div1", 1]]
HQ507339_1_448	S1	OP3Div1	36.8	28.5	[["USR", 110], ["OP3Div1", 1]]
KM841290_1_388	S1	OP3Div1	26.5	30.2	[["USR", 110], ["OP3Div1", 1]]
GQ391674_1_402	S1	OP3Div1	31.0	26.4	[["USR", 110], ["OP3Div1", 1]]
JX721658_1_354	S1	OP3Div1	27.3	21.3	[["USR", 110], ["OP3Div1", 1]]
JX722145_1_342	S1	OP3Div1	26.6	20.3	[["USR", 110], ["OP3Div1", 1]]
JX758428_1_355	S1	OP3Div1	27.1	21.5	[["USR", 110], ["OP3Div1", 1]]
EU403980_1_424	S1	OP3Div1	31.8	26.7	[["USR", 110], ["OP3Div1", 1]]
KC624287_1_502	S1	OP3Div1	39.2	32.6	[["USR", 110], ["OP3Div1", 1]]
DQ828702_1_534	S1	OP3Div1	39.8	33.9	[["USR", 110], ["OP3Div1", 1]]
JX705101_1_362	S1	OP3Div1	27.5	21.8	[["USR", 110], ["OP3Div1", 1]]
JX747402_1_454	S1	OP3Div1	37.9	29.0	[["USR", 110], ["OP3Div1", 1]]
FM175697_1_505	S1	OP3Div1	38.5	31.0	[["USR", 110], ["OP3Div1", 1]]
JX995780_1_388	S1	OP3Div1	36.5	28.7	[["USR", 110], ["OP3Div1", 1]]
GQ391785_1_404	S1	OP3Div1	31.2	26.3	[["USR", 110], ["OP3Div1", 1]]
HQ512535_1_463	S1	OP3Div1	38.2	29.8	[["USR", 110], ["OP3Div1", 1]]
HQ514244_1_497	S1	OP3Div1	40.3	32.4	[["USR", 110], ["OP3Div1", 1]]
JX721994_1_351	S1	OP3Div1	25.7	20.4	[["USR", 110], ["OP3Div1", 1]]
EF414867_1_540	S1	OP3Div1	40.6	34.2	[["USR", 110], ["OP3Div1", 1]]
EF669190_1_540	S1	OP3Div1	40.6	34.2	[["USR", 110], ["OP3Div1", 1]]
KU691800_1_482	S1	OP3Div1	36.6	31.2	[["USR", 110], ["OP3Div1", 1]]
HQ507895_1_499	S1	OP3Div1	39.5	32.6	[["USR", 110], ["OP3Div1", 1]]
EU442936_1_854	S1	OP3Div1	64.9	65.4	[["USR", 110], ["OP3Div1", 1]]
HQ468481_1_405	S1	OP3Div1	30.1	25.1	[["USR", 110], ["OP3Div1", 1]]
LN800200_1_336	S1	OP3Div1	26.1	19.9	[["USR", 110], ["OP3Div1", 1]]
LN803103_1_337	S1	OP3Div1	26.1	20.0	[["USR", 110], ["OP3Div1", 1]]
JX802037_1_372	S1	OP3Div1	27.6	22.7	[["USR", 110], ["OP3Div1", 1]]
JX757402_1_372	S1	OP3Div1	27.6	22.6	[["USR", 110], ["OP3Div1", 1]]
GQ390881_1_411	S1	OP3Div1	30.9	26.4	[["USR", 110], ["OP3Div1", 1]]
JX752368_1_408	S1	OP3Div1	29.4	25.5	[["USR", 110], ["OP3Div1", 1]]
JX750591_1_411	S1	OP3Div1	29.9	25.7	[["USR", 110], ["OP3Div1", 1]]
JX753936_1_404	S1	OP3Div1	29.3	25.2	[["USR", 110], ["OP3Div1", 1]]
JX785603_1_402	S1	OP3Div1	29.3	25.0	[["USR", 110], ["OP3Div1", 1]]
HQ143892_1_871	S1	OP3Div1	63.7	61.0	[["USR", 110], ["OP3Div1", 1]]
HM187103_1_1491	S1	OP3Div1	96.5	94.6	[["USR", 110], ["OP3Div1", 1]]
DQ407308_1_479	S1	OP3Div1	37.9	29.1	[["USR", 110], ["OP3Div1", 1]]
HM186547_1_1393	S1	OP3Div1	96.3	94.6	[["USR", 110], ["OP3Div1", 1]]
HQ883056_1_592	S1	OP3Div1	48.7	42.8	[["USR", 110], ["OP3Div1", 1]]
JX703270_1_341	S1	OP3Div1	26.6	19.9	[["USR", 110], ["OP3Div1", 1]]
GQ994786_1_393	S1	OP3Div5	26.5	30.7	[["USR", 97], ["OP3Div5", 7]]
JQ041468_1_927	S1	OP3Div5	63.7	64.7	[["USR", 97], ["OP3Div5", 7]]
EF520623_1_1491	S1	OP3Div5	96.1	95.2	[["USR", 97], ["OP3Div5", 7]]
HF543765_1_748	S1	OP3Div5	57.0	55.2	[["USR", 97], ["OP3Div5", 7]]
JX177658_1_761	S1	OP3Div5	57.4	55.4	[["USR", 97], ["OP3Div5", 7]]
JX177655_1_897	S1	OP3Div5	63.8	65.4	[["USR", 97], ["OP3Div5", 7]]
JX139615_1_913	S1	OP3Div5	64.2	66.5	[["USR", 97], ["OP3Div5", 7]]
JX177652_1_899	S1	OP3Div5	63.7	65.6	[["USR", 97], ["OP3Div5", 7]]
LN805867_1_326	S1	OP3Div5	26.1	20.0	[["USR", 97], ["OP3Div5", 7]]
GQ994778_1_645	S1	OP3Div5	51.0	45.8	[["USR", 97], ["OP3Div5", 7]]
KC860642_1_646	S1	OP3Div5	44.9	50.2	[["USR", 97], ["OP3Div5", 7]]
FM205978_1_454	S1	OP3Div5	35.8	28.4	[["USR", 97], ["OP3Div5", 7]]
HQ614527_1_366	S1	OP3Div5	22.3	28.5	[["USR", 97], ["OP3Div5", 7]]
EU043648_1_844	S1	OP3Div5	63.3	63.0	[["USR", 97], ["OP3Div5", 7]]
HQ463592_1_486	S1	OP3Div5	39.0	32.4	[["USR", 97], ["OP3Div5", 7]]
DQ393188_1_488	S1	OP3Div5	39.7	34.0	[["USR", 97], ["OP3Div5", 7]]
EU546358_1_693	S1	OP3Div5	51.8	47.0	[["USR", 97], ["OP3Div5", 7]]
GQ994746_1_645	S1	OP3Div5	51.0	45.8	[["USR", 97], ["OP3Div5", 7]]
GQ994787_1_650	S1	OP3Div5	51.0	45.8	[["USR", 97], ["OP3Div5", 7]]
GQ994866_1_585	S1	OP3Div5	50.5	45.6	[["USR", 97], ["OP3Div5", 7]]
GQ994859_1_644	S1	OP3Div5	51.0	45.8	[["USR", 97], ["OP3Div5", 7]]
GQ994813_1_508	S1	OP3Div5	40.8	39.6	[["USR", 97], ["OP3Div5", 7]]
GQ994715_1_587	S1	OP3Div5	46.0	45.8	[["USR", 97], ["OP3Div5", 7]]
KC624010_1_454	S1	OP3Div5	36.5	28.7	[["USR", 97], ["OP3Div5", 7]]
KC623986_1_444	S1	OP3Div5	34.2	27.8	[["USR", 97], ["OP3Div5", 7]]
LN804194_1_326	S1	OP3Div5	26.1	20.0	[["USR", 97], ["OP3Div5", 7]]
GQ221372_1_524	S1	OP3Div5	39.6	33.8	[["USR", 97], ["OP3Div5", 7]]
GQ994806_1_723	S1	OP3Div5	58.2	56.2	[["USR", 97], ["OP3Div5", 7]]
GQ994807_1_746	S1	OP3Div5	56.4	53.5	[["USR", 97], ["OP3Div5", 7]]
GU642075_1_490	S1	OP3Div5	39.2	32.7	[["USR", 97], ["OP3Div5", 7]]
JX785790_1_485	S1	OP3Div5	39.1	32.4	[["USR", 97], ["OP3Div5", 7]]
FM177074_1_491	S1	OP3Div5	38.9	31.3	[["USR", 97], ["OP3Div5", 7]]
FM176650_1_492	S1	OP3Div5	39.0	31.2	[["USR", 97], ["OP3Div5", 7]]
AB703559_1_481	S1	OP3Div5	39.2	32.9	[["USR", 97], ["OP3Div5", 7]]
FM175799_1_492	S1	OP3Div5	38.9	30.9	[["USR", 97], ["OP3Div5", 7]]
KF199309_1_337	S1	OP3Div5	30.1	26.3	[["USR", 97], ["OP3Div5", 7]]
AY710811_1_543	S1	OP3Div5	40.2	34.1	[["USR", 97], ["OP3Div5", 7]]
JF809769_1_1464	S1	OP3Div5	97.1	95.2	[["USR", 97], ["OP3Div5", 7]]
GU983607_1_662	S1	OP3Div5	48.8	42.4	[["USR", 97], ["OP3Div5", 7]]
EF061221_1_662	S1	OP3Div5	48.8	42.4	[["USR", 97], ["OP3Div5", 7]]
FM176391_1_531	S1	OP3Div5	39.9	31.0	[["USR", 97], ["OP3Div5", 7]]
GQ994793_1_692	S1	OP3Div5	51.0	46.1	[["USR", 97], ["OP3Div5", 7]]
GQ242599_1_570	S1	OP3Div5	50.0	44.1	[["USR", 97], ["OP3Div5", 7]]
KU039634_1_461	S1	OP3Div5	34.5	30.4	[["USR", 97], ["OP3Div5", 7]]
KC575074_1_526	S1	OP3Div5	34.5	41.0	[["USR", 97], ["OP3Div5", 7]]
GQ391155_1_394	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
DQ407400_1_381	S1	OP3Div5	36.6	29.6	[["USR", 97], ["OP3Div5", 7]]
GQ391829_1_392	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
GU082767_1_314	S1	OP3Div5	26.9	21.8	[["USR", 97], ["OP3Div5", 7]]
GQ390911_1_399	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
AF010116_1_428	S1	OP3Div5	33.9	27.8	[["USR", 97], ["OP3Div5", 7]]
FR754439_1_511	S1	OP3Div5	39.2	32.4	[["USR", 97], ["OP3Div5", 7]]
JX564409_1_915	S1	OP3Div5	63.6	64.4	[["USR", 97], ["OP3Div5", 7]]
JX647727_1_1512	S1	OP3Div5	96.1	95.2	[["USR", 97], ["OP3Div5", 7]]
GQ391838_1_392	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
DQ828506_1_524	S1	OP3Div5	39.6	33.9	[["USR", 97], ["OP3Div5", 7]]
GQ391835_1_392	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
LN807987_1_337	S1	OP3Div5	26.5	20.0	[["USR", 97], ["OP3Div5", 7]]
FJ897332_1_446	S1	OP3Div5	27.7	34.8	[["USR", 97], ["OP3Div5", 7]]
KM127030_1_621	S1	OP3Div5	38.1	48.0	[["USR", 97], ["OP3Div5", 7]]
JF341306_1_798	S1	OP3Div5	56.9	55.2	[["USR", 97], ["OP3Div5", 7]]
KC323331_1_486	S1	OP3Div5	39.0	32.4	[["USR", 97], ["OP3Div5", 7]]
KC323155_1_481	S1	OP3Div5	38.9	32.1	[["USR", 97], ["OP3Div5", 7]]
KC324838_1_480	S1	OP3Div5	39.2	32.0	[["USR", 97], ["OP3Div5", 7]]
KC327072_1_479	S1	OP3Div5	38.9	31.9	[["USR", 97], ["OP3Div5", 7]]
GU498139_1_493	S1	OP3Div5	39.2	33.0	[["USR", 97], ["OP3Div5", 7]]
GU492381_1_472	S1	OP3Div5	38.8	31.3	[["USR", 97], ["OP3Div5", 7]]
KC322988_1_371	S1	OP3Div5	28.6	23.6	[["USR", 97], ["OP3Div5", 7]]
GQ994923_1_558	S1	OP3Div5	48.0	43.5	[["USR", 97], ["OP3Div5", 7]]
KF836289_1_1455	S1	OP3Div5	96.1	95.2	[["USR", 97], ["OP3Div5", 7]]
KC437145_1_1303	S1	OP3Div5	96.1	95.2	[["USR", 97], ["OP3Div5", 7]]
DQ407399_1_492	S1	OP3Div5	38.9	30.7	[["USR", 97], ["OP3Div5", 7]]
HM445470_1_1486	S1	OP3Div5	96.0	95.1	[["USR", 97], ["OP3Div5", 7]]
KC860572_1_649	S1	OP3Div5	45.6	50.5	[["USR", 97], ["OP3Div5", 7]]
KC860579_1_724	S1	OP3Div5	57.4	55.5	[["USR", 97], ["OP3Div5", 7]]
DQ393165_1_531	S1	OP3Div5	39.7	34.1	[["USR", 97], ["OP3Div5", 7]]
GQ390870_1_392	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
JF586815_1_486	S1	OP3Div5	39.7	33.5	[["USR", 97], ["OP3Div5", 7]]
HQ487009_1_452	S1	OP3Div5	32.1	27.3	[["USR", 97], ["OP3Div5", 7]]
JQ366173_1_841	S1	OP3Div5	56.9	55.2	[["USR", 97], ["OP3Div5", 7]]
JX754274_1_383	S1	OP3Div5	28.5	24.4	[["USR", 97], ["OP3Div5", 7]]
FM206087_1_550	S1	OP3Div5	38.9	31.0	[["USR", 97], ["OP3Div5", 7]]
AF010083_1_427	S1	OP3Div5	33.9	27.8	[["USR", 97], ["OP3Div5", 7]]
GQ242873_1_398	S1	OP3Div5	38.3	30.0	[["USR", 97], ["OP3Div5", 7]]
JX760462_1_429	S1	OP3Div5	29.0	24.4	[["USR", 97], ["OP3Div5", 7]]
HQ883430_1_692	S1	OP3Div5	50.8	53.7	[["USR", 97], ["OP3Div5", 7]]
HQ883429_1_676	S1	OP3Div5	48.3	52.4	[["USR", 97], ["OP3Div5", 7]]
HQ883428_1_687	S1	OP3Div5	50.2	53.3	[["USR", 97], ["OP3Div5", 7]]
GQ391131_1_398	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
JQ096294_1_509	S1	OP3Div5	39.2	32.7	[["USR", 97], ["OP3Div5", 7]]
DQ138021_1_586	S1	OP3Div5	40.2	35.7	[["USR", 97], ["OP3Div5", 7]]
GQ390884_1_404	S1	OP3Div5	31.0	26.5	[["USR", 97], ["OP3Div5", 7]]
FR734399_1_890	S1	OP3Div5	64.0	64.2	[["USR", 97], ["OP3Div5", 7]]
FM206089_1_485	S1	OP3Div5	38.0	29.9	[["USR", 97], ["OP3Div5", 7]]
DQ407398_1_483	S1	OP3Div5	38.2	30.0	[["USR", 97], ["OP3Div5", 7]]
GQ390895_1_393	S1	OP3Div5	30.9	26.4	[["USR", 97], ["OP3Div5", 7]]
FM176508_1_491	S1	OP3Div5	38.7	31.3	[["USR", 97], ["OP3Div5", 7]]
JQ732819_1_1170	S1	OP3Div2	91.5	90.2	[["USR", 86], ["OP3Div2", 2]]
JX758850_1_343	S1	OP3Div2	26.9	21.0	[["USR", 86], ["OP3Div2", 2]]
GQ390883_1_399	S1	OP3Div2	31.5	26.7	[["USR", 86], ["OP3Div2", 2]]
KU033827_1_469	S1	OP3Div2	39.6	30.8	[["USR", 86], ["OP3Div2", 2]]
JX750109_1_387	S1	OP3Div2	29.3	24.4	[["USR", 86], ["OP3Div2", 2]]
JX752548_1_399	S1	OP3Div2	30.0	25.3	[["USR", 86], ["OP3Div2", 2]]
JX805925_1_358	S1	OP3Div2	27.3	21.7	[["USR", 86], ["OP3Div2", 2]]
JX747700_1_352	S1	OP3Div2	27.2	21.4	[["USR", 86], ["OP3Div2", 2]]
JX687699_1_391	S1	OP3Div2	29.2	24.4	[["USR", 86], ["OP3Div2", 2]]
JX745778_1_395	S1	OP3Div2	29.9	24.7	[["USR", 86], ["OP3Div2", 2]]
JX688711_1_409	S1	OP3Div2	30.4	25.8	[["USR", 86], ["OP3Div2", 2]]
JX690104_1_415	S1	OP3Div2	30.7	26.3	[["USR", 86], ["OP3Div2", 2]]
JX742381_1_384	S1	OP3Div2	29.1	23.9	[["USR", 86], ["OP3Div2", 2]]
JX750950_1_337	S1	OP3Div2	25.5	20.2	[["USR", 86], ["OP3Div2", 2]]
JX783468_1_401	S1	OP3Div2	30.0	25.2	[["USR", 86], ["OP3Div2", 2]]
JX790039_1_401	S1	OP3Div2	30.0	25.2	[["USR", 86], ["OP3Div2", 2]]
JX748288_1_385	S1	OP3Div2	29.1	23.9	[["USR", 86], ["OP3Div2", 2]]
JX686458_1_446	S1	OP3Div2	37.2	28.7	[["USR", 86], ["OP3Div2", 2]]
JX749048_1_403	S1	OP3Div2	30.0	25.4	[["USR", 86], ["OP3Div2", 2]]
JX750227_1_402	S1	OP3Div2	30.1	25.3	[["USR", 86], ["OP3Div2", 2]]
KP157587_1_507	S1	OP3Div2	40.6	33.9	[["USR", 86], ["OP3Div2", 2]]
JX806761_1_395	S1	OP3Div2	29.9	25.2	[["USR", 86], ["OP3Div2", 2]]
JX805114_1_320	S1	OP3Div2	26.4	19.2	[["USR", 86], ["OP3Div2", 2]]
JX803023_1_403	S1	OP3Div2	30.5	25.8	[["USR", 86], ["OP3Div2", 2]]
JX805512_1_392	S1	OP3Div2	29.9	25.0	[["USR", 86], ["OP3Div2", 2]]
JX753956_1_396	S1	OP3Div2	29.7	25.3	[["USR", 86], ["OP3Div2", 2]]
JX749702_1_395	S1	OP3Div2	29.7	25.2	[["USR", 86], ["OP3Div2", 2]]
JX689786_1_396	S1	OP3Div2	30.0	25.3	[["USR", 86], ["OP3Div2", 2]]
JX690406_1_396	S1	OP3Div2	30.0	25.3	[["USR", 86], ["OP3Div2", 2]]
JX805964_1_341	S1	OP3Div2	27.2	21.0	[["USR", 86], ["OP3Div2", 2]]
JX804170_1_393	S1	OP3Div2	29.5	25.0	[["USR", 86], ["OP3Div2", 2]]
JX799443_1_386	S1	OP3Div2	29.2	24.2	[["USR", 86], ["OP3Div2", 2]]
JX804637_1_398	S1	OP3Div2	30.0	25.2	[["USR", 86], ["OP3Div2", 2]]
JX758553_1_411	S1	OP3Div2	30.6	26.1	[["USR", 86], ["OP3Div2", 2]]
JX755747_1_396	S1	OP3Div2	30.1	25.1	[["USR", 86], ["OP3Div2", 2]]
JX755782_1_380	S1	OP3Div2	29.2	23.9	[["USR", 86], ["OP3Div2", 2]]
JX755801_1_370	S1	OP3Div2	28.7	23.1	[["USR", 86], ["OP3Div2", 2]]
JX756913_1_396	S1	OP3Div2	29.9	24.8	[["USR", 86], ["OP3Div2", 2]]
JX756710_1_486	S1	OP3Div2	40.2	31.8	[["USR", 86], ["OP3Div2", 2]]
FN821864_1_492	S1	OP3Div2	40.5	32.5	[["USR", 86], ["OP3Div2", 2]]
KP156987_1_498	S1	OP3Div2	40.3	33.0	[["USR", 86], ["OP3Div2", 2]]
JX752643_1_384	S1	OP3Div2	29.0	24.2	[["USR", 86], ["OP3Div2", 2]]
AM991250_1_881	S1	OP3Div2	64.4	62.4	[["USR", 86], ["OP3Div2", 2]]
FM176847_1_502	S1	OP3Div2	40.1	31.7	[["USR", 86], ["OP3Div2", 2]]
JX789626_1_413	S1	OP3Div2	31.1	26.5	[["USR", 86], ["OP3Div2", 2]]
JX782562_1_396	S1	OP3Div2	30.1	25.3	[["USR", 86], ["OP3Div2", 2]]
KC922722_1_556	S1	OP3Div2	36.7	43.3	[["USR", 86], ["OP3Div2", 2]]
